Date,Site,Probe_meter,Reach_Lenght_m,Slug_type,Addition_Time,Time_hms,NaCl_added_g,Times_s,SpC_uScm,Backg_SpC_uScm,NaCl_conc_mgL
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:55,6000,4560,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:00,6000,4565,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:05,6000,4570,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:10,6000,4575,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:15,6000,4580,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:20,6000,4585,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:25,6000,4590,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:30,6000,4595,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:35,6000,4600,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:40,6000,4605,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:45,6000,4610,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:50,6000,4615,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:07:55,6000,4620,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:00,6000,4625,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:05,6000,4630,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:10,6000,4635,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:15,6000,4640,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:20,6000,4645,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:25,6000,4650,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:30,6000,4655,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:35,6000,4660,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:40,6000,4665,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:45,6000,4670,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:50,6000,4675,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:08:55,6000,4680,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:00,6000,4685,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:05,6000,4690,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:10,6000,4695,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:15,6000,4700,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:20,6000,4705,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:25,6000,4710,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:30,6000,4715,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:35,6000,4720,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:40,6000,4725,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:45,6000,4730,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:50,6000,4735,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:09:55,6000,4740,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:00,6000,4745,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:05,6000,4750,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:10,6000,4755,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:15,6000,4760,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:20,6000,4765,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:25,6000,4770,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:30,6000,4775,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:35,6000,4780,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:40,6000,4785,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:45,6000,4790,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:50,6000,4795,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:10:55,6000,4800,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:00,6000,4805,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:05,6000,4810,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:10,6000,4815,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:15,6000,4820,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:20,6000,4825,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:25,6000,4830,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:30,6000,4835,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:35,6000,4840,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:40,6000,4845,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:45,6000,4850,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:50,6000,4855,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:11:55,6000,4860,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:00,6000,4865,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:05,6000,4870,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:10,6000,4875,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:15,6000,4880,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:20,6000,4885,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:25,6000,4890,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:30,6000,4895,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:35,6000,4900,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:40,6000,4905,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:45,6000,4910,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:50,6000,4915,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:12:55,6000,4920,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:00,6000,4925,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:05,6000,4930,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:10,6000,4935,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:15,6000,4940,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:20,6000,4945,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:25,6000,4950,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:30,6000,4955,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:35,6000,4960,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:40,6000,4965,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:45,6000,4970,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:50,6000,4975,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:13:55,6000,4980,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:00,6000,4985,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:05,6000,4990,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:10,6000,4995,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:15,6000,5000,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:20,6000,5005,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:25,6000,5010,469,7,3.2
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:30,6000,5015,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:35,6000,5020,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:40,6000,5025,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:45,6000,5030,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:50,6000,5035,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:14:55,6000,5040,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:00,6000,5045,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:05,6000,5050,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:10,6000,5055,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:15,6000,5060,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:20,6000,5065,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:25,6000,5070,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:30,6000,5075,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:35,6000,5080,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:40,6000,5085,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:45,6000,5090,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:50,6000,5095,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:15:55,6000,5100,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:00,6000,5105,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:05,6000,5110,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:10,6000,5115,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:15,6000,5120,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:20,6000,5125,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:25,6000,5130,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:30,6000,5135,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:35,6000,5140,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:40,6000,5145,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:45,6000,5150,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:50,6000,5155,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:16:55,6000,5160,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:00,6000,5165,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:05,6000,5170,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:10,6000,5175,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:15,6000,5180,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:20,6000,5185,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:25,6000,5190,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:30,6000,5195,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:35,6000,5200,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:40,6000,5205,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:45,6000,5210,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:50,6000,5215,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:17:55,6000,5220,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:00,6000,5225,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:05,6000,5230,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:10,6000,5235,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:15,6000,5240,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:20,6000,5245,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:25,6000,5250,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:30,6000,5255,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:35,6000,5260,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:40,6000,5265,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:45,6000,5270,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:50,6000,5275,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:18:55,6000,5280,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:00,6000,5285,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:05,6000,5290,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:10,6000,5295,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:15,6000,5300,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:20,6000,5305,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:25,6000,5310,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:30,6000,5315,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:35,6000,5320,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:40,6000,5325,470,8,3.7
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:45,6000,5330,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:50,6000,5335,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:19:55,6000,5340,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:00,6000,5345,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:05,6000,5350,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:10,6000,5355,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:15,6000,5360,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:20,6000,5365,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:25,6000,5370,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:30,6000,5375,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:35,6000,5380,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:40,6000,5385,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:45,6000,5390,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:50,6000,5395,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:20:55,6000,5400,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:00,6000,5405,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:05,6000,5410,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:10,6000,5415,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:15,6000,5420,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:20,6000,5425,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:25,6000,5430,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:30,6000,5435,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:35,6000,5440,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:40,6000,5445,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:45,6000,5450,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:50,6000,5455,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:21:55,6000,5460,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:00,6000,5465,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:05,6000,5470,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:10,6000,5475,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:15,6000,5480,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:20,6000,5485,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:25,6000,5490,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:30,6000,5495,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:35,6000,5500,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:40,6000,5505,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:45,6000,5510,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:50,6000,5515,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:22:55,6000,5520,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:00,6000,5525,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:05,6000,5530,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:10,6000,5535,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:15,6000,5540,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:20,6000,5545,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:25,6000,5550,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:30,6000,5555,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:35,6000,5560,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:40,6000,5565,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:45,6000,5570,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:50,6000,5575,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:23:55,6000,5580,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:00,6000,5585,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:05,6000,5590,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:10,6000,5595,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:15,6000,5600,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:20,6000,5605,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:25,6000,5610,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:30,6000,5615,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:35,6000,5620,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:40,6000,5625,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:45,6000,5630,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:50,6000,5635,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:24:55,6000,5640,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:00,6000,5645,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:05,6000,5650,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:10,6000,5655,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:15,6000,5660,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:20,6000,5665,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:25,6000,5670,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:30,6000,5675,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:35,6000,5680,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:40,6000,5685,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:45,6000,5690,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:50,6000,5695,471,9,4.1
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:25:55,6000,5700,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:00,6000,5705,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:05,6000,5710,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:10,6000,5715,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:15,6000,5720,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:20,6000,5725,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:25,6000,5730,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:30,6000,5735,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:35,6000,5740,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:40,6000,5745,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:45,6000,5750,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:50,6000,5755,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:26:55,6000,5760,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:00,6000,5765,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:05,6000,5770,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:10,6000,5775,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:15,6000,5780,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:20,6000,5785,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:25,6000,5790,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:30,6000,5795,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:35,6000,5800,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:40,6000,5805,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:45,6000,5810,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:50,6000,5815,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:27:55,6000,5820,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:00,6000,5825,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:05,6000,5830,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:10,6000,5835,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:15,6000,5840,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:20,6000,5845,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:25,6000,5850,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:30,6000,5855,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:35,6000,5860,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:40,6000,5865,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:45,6000,5870,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:50,6000,5875,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:28:55,6000,5880,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:00,6000,5885,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:05,6000,5890,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:10,6000,5895,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:15,6000,5900,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:20,6000,5905,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:25,6000,5910,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:30,6000,5915,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:35,6000,5920,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:40,6000,5925,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:45,6000,5930,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:50,6000,5935,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:29:55,6000,5940,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:00,6000,5945,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:05,6000,5950,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:10,6000,5955,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:15,6000,5960,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:20,6000,5965,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:25,6000,5970,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:30,6000,5975,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:35,6000,5980,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:40,6000,5985,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:45,6000,5990,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:50,6000,5995,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:30:55,6000,6000,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:31:00,6000,6005,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:31:05,6000,6010,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:31:10,6000,6015,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:31:15,6000,6020,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:31:20,6000,6025,472,10,4.6
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:31:25,6000,6030,472,10,4.6
