Date;Addition_time;Site;Reach_Lenght_m;Slug_type;Probe_meter;NaCl_added_g;N_added_g;P_added_g;Time_Phase;Time_hms;Time_s;SpC_uScm;Backg_SpC_uScm;Backg_SpC_corr_uScm;NaCl_conc_mgL;NaCl_flux_mg_s_L;Travertine_formation;obs
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:47:25;2845;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:47:30;2850;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:47:35;2855;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:47:40;2860;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:47:45;2865;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:47:50;2870;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:47:55;2875;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:00;2880;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:05;2885;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:10;2890;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:15;2895;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:20;2900;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:25;2905;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:30;2910;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:35;2915;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:40;2920;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:45;2925;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:50;2930;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:48:55;2935;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:00;2940;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:05;2945;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:10;2950;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:15;2955;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:20;2960;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:25;2965;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:30;2970;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:35;2975;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:40;2980;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:45;2985;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:50;2990;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:49:55;2995;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:50:00;3000;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:50:05;3005;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:50:10;3010;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:50:15;3015;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:50:20;3020;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:50:25;3025;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:50:30;3030;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;falling;14:50:35;3035;328;327;1;0.4611;2.3055;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:50:40;3040;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:50:45;3045;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:50:50;3050;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:50:55;3055;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:00;3060;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:05;3065;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:10;3070;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:15;3075;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:20;3080;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:25;3085;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:30;3090;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:35;3095;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:40;3100;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:45;3105;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:50;3110;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:51:55;3115;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:52:00;3120;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:52:05;3125;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:52:10;3130;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:52:15;3135;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:52:20;3140;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:52:25;3145;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:52:30;3150;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:52:35;3155;327;327;0;0;0;Non-active;
30/09/2023;13:52:00;CB;252;discharge;Hanna;7390;0;0;release;14:52:40;3160;327;327;0;0;0;Non-active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:30:00;0;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:31:00;60;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:32:00;120;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:33:00;180;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:34:00;240;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:35:00;300;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:36:00;360;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:37:00;420;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:38:00;480;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:39:00;540;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:40:00;600;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:41:00;660;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:42:00;720;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:43:00;780;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:44:00;840;465.7;465.5;0.2;0.09222;5.5332;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:45:00;900;465.7;465.5;0.2;0.09222;5.5332;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:46:00;960;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:47:00;1020;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:48:00;1080;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:49:00;1140;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:50:00;1200;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:51:00;1260;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:52:00;1320;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:53:00;1380;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:54:00;1440;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:55:00;1500;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:56:00;1560;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:57:00;1620;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:58:00;1680;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;13:59:00;1740;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:00:00;1800;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:01:00;1860;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:02:00;1920;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:03:00;1980;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:04:00;2040;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:05:00;2100;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:06:00;2160;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:07:00;2220;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:08:00;2280;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:09:00;2340;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:10:00;2400;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:11:00;2460;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:12:00;2520;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:13:00;2580;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:14:00;2640;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;release;14:15:00;2700;465.6;465.5;0.1;0.04611;2.7666;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:16:00;2760;465.8;465.5;0.3;0.13833;8.2998;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:17:00;2820;465.8;465.5;0.3;0.13833;8.2998;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:18:00;2880;467.4;465.5;1.9;0.87609;52.5654;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:19:00;2940;467.4;465.5;1.9;0.87609;52.5654;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:20:00;3000;467.8;465.5;2.3;1.06053;63.6318;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:21:00;3060;467.8;465.5;2.3;1.06053;63.6318;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:22:00;3120;468;465.5;2.5;1.15275;69.165;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:23:00;3180;468;465.5;2.5;1.15275;69.165;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:24:00;3240;473.1;465.5;7.6;3.50436;210.2616;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:25:00;3300;473.1;465.5;7.6;3.50436;210.2616;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:26:00;3360;479;465.5;13.5;6.22485;373.491;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:27:00;3420;479;465.5;13.5;6.22485;373.491;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:28:00;3480;483;465.5;17.5;8.06925;484.155;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:29:00;3540;483;465.5;17.5;8.06925;484.155;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:30:00;3600;484;465.5;18.5;8.53035;511.821;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:31:00;3660;484;465.5;18.5;8.53035;511.821;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:32:00;3720;484;465.5;18.5;8.53035;511.821;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:33:00;3780;484;465.5;18.5;8.53035;511.821;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:34:00;3840;488;465.5;22.5;10.37475;622.485;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:35:00;3900;488;465.5;22.5;10.37475;622.485;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:36:00;3960;487;465.5;21.5;9.91365;594.819;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:37:00;4020;487;465.5;21.5;9.91365;594.819;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;rising;14:38:00;4080;487;465.5;21.5;9.91365;594.819;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:39:00;4140;486;465.5;20.5;9.45255;567.153;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:40:00;4200;486;465.5;20.5;9.45255;567.153;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:41:00;4260;484;465.5;18.5;8.53035;511.821;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:42:00;4320;484;465.5;18.5;8.53035;511.821;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:43:00;4380;484;465.5;18.5;8.53035;511.821;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:44:00;4440;484;465.5;18.5;8.53035;511.821;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:45:00;4500;484;465.5;18.5;8.53035;511.821;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:46:00;4560;483;465.5;17.5;8.06925;484.155;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:47:00;4620;483;465.5;17.5;8.06925;484.155;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:48:00;4680;483;465.5;17.5;8.06925;484.155;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:49:00;4740;482;465.5;16.5;7.60815;456.489;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:50:00;4800;482;465.5;16.5;7.60815;456.489;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:51:00;4860;482;465.5;16.5;7.60815;456.489;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:52:00;4920;482;465.5;16.5;7.60815;456.489;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:53:00;4980;482;465.5;16.5;7.60815;456.489;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:54:00;5040;481;465.5;15.5;7.14705;428.823;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:55:00;5100;481;465.5;15.5;7.14705;428.823;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:56:00;5160;481;465.5;15.5;7.14705;428.823;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:57:00;5220;480;465.5;14.5;6.68595;401.157;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:58:00;5280;480;465.5;14.5;6.68595;401.157;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;14:59:00;5340;480;465.5;14.5;6.68595;401.157;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:00:00;5400;478;465.5;12.5;5.76375;345.825;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:01:00;5460;478;465.5;12.5;5.76375;345.825;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:02:00;5520;478;465.5;12.5;5.76375;345.825;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:03:00;5580;477;465.5;11.5;5.30265;318.159;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:04:00;5640;477;465.5;11.5;5.30265;318.159;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:05:00;5700;477;465.5;11.5;5.30265;318.159;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:06:00;5760;475.7;465.5;10.2;4.70322;282.1932;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:07:00;5820;475.7;465.5;10.2;4.70322;282.1932;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:08:00;5880;475.7;465.5;10.2;4.70322;282.1932;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:09:00;5940;474.6;465.5;9.1;4.19601;251.7606;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:10:00;6000;474.6;465.5;9.1;4.19601;251.7606;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:11:00;6060;474.6;465.5;9.1;4.19601;251.7606;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:12:00;6120;474.6;465.5;9.1;4.19601;251.7606;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:13:00;6180;474.6;465.5;9.1;4.19601;251.7606;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:14:00;6240;474.6;465.5;9.1;4.19601;251.7606;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:15:00;6300;472.6;465.5;7.1;3.27381;196.4286;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:16:00;6360;472.6;465.5;7.1;3.27381;196.4286;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:17:00;6420;472.6;465.5;7.1;3.27381;196.4286;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:18:00;6480;472.6;465.5;7.1;3.27381;196.4286;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:19:00;6540;472.6;465.5;7.1;3.27381;196.4286;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:20:00;6600;472.6;465.5;7.1;3.27381;196.4286;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:21:00;6660;472.6;465.5;7.1;3.27381;196.4286;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:22:00;6720;472.6;465.5;7.1;3.27381;196.4286;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_P;Hanna;5957;0;291;falling;15:23:00;6780;471.2;465.5;5.7;2.62827;0;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_N;Hanna;6240;0;149;release;15:45:00;0;468.2;465.5;2.7;1.24497;74.6982;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_N;Hanna;6240;0;149;release;15:46:00;60;468.5;465.5;3;1.3833;82.998;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_N;Hanna;6240;0;149;release;15:47:00;120;468.6;465.5;3.1;1.42941;85.7646;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_N;Hanna;6240;0;149;release;15:48:00;180;468.6;465.5;3.1;1.42941;85.7646;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_N;Hanna;6240;0;149;release;15:49:00;240;468.6;465.5;3.1;1.42941;85.7646;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_N;Hanna;6240;0;149;release;15:50:00;300;468.6;465.5;3.1;1.42941;85.7646;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_N;Hanna;6240;0;149;release;15:51:00;360;468.6;465.5;3.1;1.42941;85.7646;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_N;Hanna;6240;0;149;release;15:52:00;420;468.6;465.5;3.1;1.42941;85.7646;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_N;Hanna;6240;0;149;release;15:53:00;480;468.6;465.5;3.1;1.42941;85.7646;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_N;Hanna;6240;0;149;release;15:54:00;540;468.6;465.5;3.1;1.42941;85.7646;Active;
06/09/2023;13:30:00;RA;135;nutrient_spiral_N;Hanna;6240;0;149;release;15:55:00;600;468.6;465.5;3.1;1.42941;85.7646;Active;
